Time (UTC),CF_Solar_true,CF_Solar_pred,CF_Solar_resid,CF_Solar_abs,CF_Wind_true,CF_Wind_pred,CF_Wind_resid,CF_Wind_abs,Load_MW_true,Load_MW_pred,Load_MW_resid,Load_MW_abs,Price_true,Price_pred,Price_resid,Price_abs,bucket,CF_Solar_thr,CF_Solar_anom,CF_Wind_thr,CF_Wind_anom,Load_MW_thr,Load_MW_anom,Price_thr,Price_anom,combined_score,anomaly_score,n_targets_anom,any_anomaly_flag
2022-11-11 03:00:00,0.0,0.006031167823507905,-0.006031167823507905,0.006031167823507905,0.0311428571428571,0.2612185827992248,-0.23007572565636766,0.23007572565636766,5868.0,5331.034189844019,536.9658101559808,536.9658101559808,165.195,77.37439898255134,87.82060101744865,87.82060101744865,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,0,0.00282792431081913,0.00282792431081913,1,1
2022-11-11 04:00:00,0.0,0.015654232245181723,-0.015654232245181723,0.015654232245181723,0.02,0.25926417764585696,-0.23926417764585697,0.23926417764585697,6576.0,5863.812334950004,712.1876650499962,712.1876650499962,173.0375,81.41426130736524,91.62323869263476,91.62323869263476,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,0,0.042877504552115475,0.042877504552115475,1,1
2022-11-11 05:00:00,0.0,0.013374744088503584,-0.013374744088503584,0.013374744088503584,0.0191428571428571,0.18534385111831658,-0.16620099397545948,0.16620099397545948,7658.0,5934.3169209056505,1723.6830790943495,1723.6830790943495,191.4125,84.80189514742678,106.61060485257322,106.61060485257322,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-11-11 06:00:00,0.004,0.0574011963436175,-0.053401196343617494,0.053401196343617494,0.0274285714285714,0.1669286591515423,-0.1395000877229709,0.1395000877229709,8308.0,5528.213299327742,2779.786700672258,2779.786700672258,216.5925,84.66362498075381,131.9288750192462,131.9288750192462,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-11-11 07:00:00,0.0244,0.10950751854360666,-0.08510751854360665,0.08510751854360665,0.0208571428571428,0.16735772000116214,-0.14650057714401934,0.14650057714401934,8489.0,5524.633094135895,2964.3669058641053,2964.3669058641053,234.9,87.15499371896726,147.74500628103274,147.74500628103274,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,1,132.79504203573086,1,0.15999472430403916,0.15999472430403916,2,1
2022-11-11 08:00:00,0.0512,0.13405184605352388,-0.08285184605352389,0.08285184605352389,0.0128571428571428,0.19803174990656525,-0.18517460704942246,0.18517460704942246,8344.0,5786.239040438482,2557.7609595615177,2557.7609595615177,215.855,89.63539776068886,126.21960223931113,126.21960223931113,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-11-11 09:00:00,0.0708,0.14874175313545088,-0.07794175313545088,0.07794175313545088,0.0068571428571428,0.21571301503514195,-0.20885587217799914,0.20885587217799914,8252.0,5520.530752889753,2731.469247110247,2731.469247110247,210.0,89.05440236428905,120.94559763571095,120.94559763571095,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-11-11 10:00:00,0.0912,0.16817710612081713,-0.07697710612081712,0.07697710612081712,0.0017142857142857,0.22596283447915733,-0.22424854876487163,0.22424854876487163,8238.0,5315.336280628868,2922.663719371132,2922.663719371132,207.11,88.32451575293733,118.78548424706268,118.78548424706268,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,1,132.79504203573086,0,0.03268028112182231,0.03268028112182231,1,1
2022-11-11 11:00:00,0.1084,0.16428477484597423,-0.05588477484597423,0.05588477484597423,0.0011428571428571,0.23923022271252276,-0.23808736556966564,0.23808736556966564,7990.0,5618.3538764099285,2371.6461235900715,2371.6461235900715,186.3425,89.76153079876424,96.58096920123576,96.58096920123576,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,0,0.03774814982204089,0.03774814982204089,1,1
2022-11-11 12:00:00,0.1028,0.15003109325139674,-0.04723109325139674,0.04723109325139674,0.0011428571428571,0.2664299203000005,-0.2652870631571434,0.2652870631571434,7810.0,5627.789045374811,2182.2109546251886,2182.2109546251886,186.34,89.51434015379435,96.82565984620565,96.82565984620565,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,0,0.156303100352857,0.156303100352857,1,1
2022-11-11 13:00:00,0.074,0.14728170810692698,-0.07328170810692698,0.07328170810692698,0.0011428571428571,0.3021403011216402,-0.3009974439787831,0.3009974439787831,7714.0,5716.927082763788,1997.0729172362117,1997.0729172362117,215.5375,90.26712762332556,125.27037237667443,125.27037237667443,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,0,0.31195344970435834,0.31195344970435834,1,1
2022-11-11 14:00:00,0.0372,0.13008366796869597,-0.09288366796869597,0.09288366796869597,0.0011428571428571,0.2796267107021743,-0.2784838535593172,0.2784838535593172,7830.0,5607.642133107314,2222.3578668926857,2222.3578668926857,207.48,90.21234849686778,117.26765150313221,117.26765150313221,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,0,0.21382377050970303,0.21382377050970303,1,1
2022-11-11 15:00:00,0.0088,0.13692094524215076,-0.12812094524215076,0.12812094524215076,0.0025714285714285,0.2922158726905265,-0.289644444119098,0.289644444119098,8094.0,6320.744250620553,1773.2557493794466,1773.2557493794466,231.065,93.84207999464796,137.22292000535202,137.22292000535202,0,0.1354685430450916,0,0.22942692268133277,1,2830.1728742173214,0,132.79504203573086,1,0.2958129836514092,0.2958129836514092,2,1
2022-11-11 16:00:00,0.0,0.15433782657911826,-0.15433782657911826,0.15433782657911826,0.0057142857142857,0.265485750216289,-0.2597714645020033,0.2597714645020033,8423.0,5468.634693637718,2954.3653063622824,2954.3653063622824,253.6025,89.61623896190088,163.98626103809912,163.98626103809912,0,0.1354685430450916,1,0.22942692268133277,1,2830.1728742173214,1,132.79504203573086,1,0.550315346283943,0.550315346283943,4,1
2022-11-11 17:00:00,0.0,0.11363473617592683,-0.11363473617592683,0.11363473617592683,0.0171428571428571,0.1704367671833667,-0.1532939100405096,0.1532939100405096,8216.0,5634.0974236191905,2581.9025763808095,2581.9025763808095,224.92,90.47693717999705,134.44306282000292,134.44306282000292,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,1,0.012410258380100014,0.012410258380100014,1,1
2022-11-11 18:00:00,0.0,0.10981861597106991,-0.10981861597106991,0.10981861597106991,0.044,0.19322501160182012,-0.1492250116018201,0.1492250116018201,7818.0,5245.727706348943,2572.272293651057,2572.272293651057,227.0075,87.2370339369775,139.7704660630225,139.7704660630225,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,1,0.05252774440451069,0.05252774440451069,1,1
2022-11-11 19:00:00,0.0,0.109165616701428,-0.109165616701428,0.109165616701428,0.0722857142857142,0.2093302813864565,-0.1370445671007423,0.1370445671007423,7282.0,5386.430738924997,1895.569261075003,1895.569261075003,206.0,86.94753417486018,119.05246582513982,119.05246582513982,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-11-11 20:00:00,0.0,0.09271630000973488,-0.09271630000973488,0.09271630000973488,0.0785714285714285,0.22913518567183186,-0.15056375710040337,0.15056375710040337,6784.0,5653.201873066795,1130.798126933205,1130.798126933205,178.985,87.03272824615394,91.95227175384608,91.95227175384608,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-11-11 21:00:00,0.0,0.09043703389439206,-0.09043703389439206,0.09043703389439206,0.074,0.23471556407237285,-0.16071556407237286,0.16071556407237286,6655.0,5601.158722550828,1053.8412774491717,1053.8412774491717,168.0975,85.05699747789552,83.04050252210448,83.04050252210448,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
2022-11-11 22:00:00,0.0,0.06932289003088708,-0.06932289003088708,0.06932289003088708,0.0891428571428571,0.21634824607254463,-0.12720538892968752,0.12720538892968752,6241.0,5245.636909658477,995.3630903415233,995.3630903415233,153.76,79.72365801997776,74.03634198002223,74.03634198002223,0,0.1354685430450916,0,0.22942692268133277,0,2830.1728742173214,0,132.79504203573086,0,0.0,0.0,0,0
